SensorID,time,latitude,longitude,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,temperature,humidity,pm1,pm25,pm10
NYCP1_01A,1579618560,40.847183,-73.870087,23,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,15.2,1.44,5.91,11.35
NYCP1_01A,1579618560,40.847183,-73.870094,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,15.1,1.05,1.18,1.18
NYCP1_01A,1579618560,40.847179,-73.870094,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,15.1,0.74,0.76,0.76
NYCP1_01A,1579618560,40.847179,-73.870094,18,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,15.2,1.15,4.48,47.36
NYCP1_01A,1579618560,40.847179,-73.870094,20,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15.2,2.13,5.77,6.18
NYCP1_01A,1579618560,40.847176,-73.870094,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,15.3,0.72,0.73,0.73
NYCP1_01A,1579618560,40.847172,-73.870102,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,15.4,1.09,1.22,1.22
NYCP1_01A,1579618560,40.847176,-73.870094,31,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,15.4,1.69,4.57,5.82
NYCP1_01A,1579618560,40.847172,-73.870102,22,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,15.5,1.33,5.61,11.04
NYCP1_01A,1579618560,40.847168,-73.870094,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,1.24,1.29,1.29
NYCP1_01A,1579618560,40.847168,-73.870094,20,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,15.7,1.22,5.81,23.15
NYCP1_01A,1579618560,40.847168,-73.870094,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,15.8,1.27,1.8,1.83
NYCP1_01A,1579618560,40.847168,-73.870094,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,16,0.67,0.68,0.68
NYCP1_01A,1579618560,40.847164,-73.870102,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,16.1,1.21,1.35,1.35
NYCP1_01A,1579618560,40.847164,-73.870102,22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,16.1,1.44,2.8,2.99
NYCP1_01A,1579618560,40.847168,-73.870102,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,16.1,1.06,1.57,1.6
NYCP1_01A,1579618560,40.847164,-73.870102,19,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,16.2,1.7,3.56,3.77
NYCP1_01A,1579618560,40.847164,-73.870102,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,16.2,1.28,1.41,1.41
NYCP1_01A,1579618560,40.847164,-73.870102,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,16.2,1.27,1.39,1.39
NYCP1_01A,1579618560,40.847164,-73.870102,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16.2,0.97,2.67,87.23
NYCP1_01A,1579618560,40.847164,-73.870102,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,16.3,0.58,3.35,4.57
NYCP1_01A,1579618560,40.847164,-73.870102,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,16.4,1.43,2.04,2.06
NYCP1_01A,1579618560,40.847164,-73.870102,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16.2,1.14,1.65,1.67
NYCP1_01A,1579618560,40.847164,-73.870102,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,16.5,0.94,1.05,1.05
NYCP1_01A,1579618560,40.847168,-73.870102,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,16.6,1.05,1.55,1.58
NYCP1_01A,1579618560,40.847164,-73.870102,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,16.5,0.9,0.93,0.93
NYCP1_01A,1579618560,40.847168,-73.870102,13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,16.7,1.4,2.1,2.12
NYCP1_01A,1579618560,40.847168,-73.870102,12,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,16.8,1.55,3.47,3.67
NYCP1_01A,1579618560,40.847168,-73.870102,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,16.7,1.22,1.36,1.36
NYCP1_01A,1579618620,40.847168,-73.870102,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,16.9,1.09,2.4,2.58
NYCP1_01A,1579618620,40.847168,-73.870102,20,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,16.9,1.44,5.89,47.15
NYCP1_01A,1579618620,40.847168,-73.870102,20,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,16.9,1.32,1.84,1.86
NYCP1_01A,1579618620,40.847168,-73.870102,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,16.9,1.55,3.4,3.6
NYCP1_01A,1579618620,40.847168,-73.870102,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,16.9,0.85,0.96,0.96
NYCP1_01A,1579618620,40.847168,-73.870102,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,16.9,1.11,1.24,1.24
NYCP1_01A,1579618620,40.847168,-73.870102,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,16.9,0.81,0.91,0.91
NYCP1_01A,1579618620,40.847168,-73.870102,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,16.9,0.58,0.58,0.58
NYCP1_01A,1579618620,40.847168,-73.870102,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,16.9,1.09,3.83,4.99
NYCP1_01A,1579618620,40.847168,-73.870102,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,16.9,0.95,0.98,0.98
NYCP1_01A,1579618620,40.847168,-73.870102,22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,16.9,1.38,2.74,2.92
NYCP1_01A,1579618620,40.847168,-73.870102,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,16.9,1.05,1.17,1.17
NYCP1_01A,1579618620,40.847168,-73.870102,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16.9,0.81,0.83,0.83
NYCP1_01A,1579618620,40.847168,-73.870102,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,16.9,1.37,1.88,1.91
NYCP1_01A,1579618620,40.847168,-73.870102,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16.9,1.32,1.54,1.54
NYCP1_01A,1579618620,40.847168,-73.870102,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,17,0.94,0.96,0.96
NYCP1_01A,1579618620,40.847168,-73.870102,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,16.9,0.6,0.61,0.61
NYCP1_01A,1579618620,40.847168,-73.870102,22,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,17.1,1.51,2.93,3.11
NYCP1_01A,1579618620,40.847168,-73.870102,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,17.2,0.83,2.15,2.34
NYCP1_01A,1579618620,40.847168,-73.870102,23,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,17.2,2,9.27,11.87
NYCP1_01A,1579618620,40.847168,-73.870102,17,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,17.3,1.62,2.4,2.42
NYCP1_01A,1579618620,40.847168,-73.870102,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,17.3,1.07,1.11,1.11
NYCP1_01A,1579618620,40.847168,-73.870102,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,17.5,1.23,2.47,2.64
NYCP1_01A,1579618620,40.847168,-73.870102,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,17.4,0.95,1.06,1.06
NYCP1_01A,1579618620,40.847168,-73.870102,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,17.5,0.97,3.58,4.71
NYCP1_01A,1579618620,40.847168,-73.870102,34,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,17.6,1.44,8.01,24.68
NYCP1_01A,1579618620,40.847168,-73.870102,27,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,17.7,2.06,9.74,15.82
NYCP1_01A,1579618620,40.847164,-73.870102,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,17.7,1.19,1.31,1.31
NYCP1_01A,1579618620,40.847164,-73.870102,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,17.7,1.25,1.29,1.29
NYCP1_01A,1579618680,40.847164,-73.870102,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,17.8,1.04,2.26,2.43
NYCP1_01A,1579618680,40.847164,-73.870102,29,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,17.8,2.05,5.47,83.35
NYCP1_01A,1579618620,40.847164,-73.870102,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,17.8,1.19,1.4,1.4
NYCP1_01A,1579618680,40.847164,-73.870102,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,17.9,0.92,1.02,1.03
NYCP1_01A,1579618680,40.847164,-73.870102,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,17.9,1.17,1.3,1.3
NYCP1_01A,1579618680,40.847164,-73.870102,20,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,17.9,1.51,5.91,10.92
NYCP1_01A,1579618680,40.847164,-73.870102,20,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,1.3,4.04,5.2
NYCP1_01A,1579618680,40.847164,-73.870094,16,4,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,1.39,10.89,67.22
NYCP1_01A,1579618680,40.847164,-73.870094,23,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,1.29,2.57,216.58
NYCP1_01A,1579618680,40.847164,-73.870102,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,0.8,0.81,0.81
NYCP1_01A,1579618680,40.847164,-73.870094,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0.73,1.97,2.14
NYCP1_01A,1579618680,40.847164,-73.870094,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,18.3,0.97,1.01,1.01
NYCP1_01A,1579618680,40.847164,-73.870094,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18.2,1.34,3.97,5.11
NYCP1_01A,1579618680,40.847164,-73.870094,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18.1,0.71,0.82,0.82
NYCP1_01A,1579618680,40.847164,-73.870094,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,18.3,0.51,0.61,0.62
NYCP1_01A,1579618680,40.847164,-73.870094,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,18.3,1.6,1.73,1.74
NYCP1_01A,1579618680,40.847164,-73.870094,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,18.3,1.36,1.59,1.59
NYCP1_01A,1579618680,40.847164,-73.870087,21,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,18.4,1.38,2.79,2.97
NYCP1_01A,1579618680,40.84716,-73.870087,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,18.4,1.16,1.28,1.28
NYCP1_01A,1579618680,40.84716,-73.870087,19,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,18.4,1.35,4.12,5.28
NYCP1_01A,1579618680,40.84716,-73.870087,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,18.4,1.33,1.46,1.46
NYCP1_01A,1579618680,40.84716,-73.870087,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,18.4,1.09,1.57,1.6
NYCP1_01A,1579618680,40.84716,-73.870087,24,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,18.4,1.44,2.79,2.97
NYCP1_01A,1579618680,40.84716,-73.870087,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,18.4,0.86,0.87,0.87
NYCP1_01A,1579618680,40.84716,-73.870087,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,18.4,0.98,1.02,1.02
NYCP1_01A,1579618680,40.84716,-73.870087,21,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.4,1.32,2.67,2.84
NYCP1_01A,1579618680,40.84716,-73.870079,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.4,1.24,1.81,1.83
NYCP1_01A,1579618680,40.84716,-73.870087,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.4,0.61,0.62,0.62
NYCP1_01A,1579618680,40.84716,-73.870079,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.4,0.98,1.47,1.49
NYCP1_01A,1579618680,40.84716,-73.870079,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.3,1.22,1.43,1.43
NYCP1_01A,1579618680,40.84716,-73.870079,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.3,1.22,1.33,1.33
NYCP1_01A,1579618740,40.84716,-73.870079,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.3,1.49,1.73,1.73
NYCP1_01A,1579618740,40.84716,-73.870079,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,18.3,1.1,1.22,1.22
NYCP1_01A,1579618740,40.84716,-73.870079,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,18.3,1.22,2.62,2.79
NYCP1_01A,1579618740,40.84716,-73.870079,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,18.2,1.07,2.36,2.54
NYCP1_01A,1579618740,40.84716,-73.870079,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,18.2,0.53,0.54,0.54
NYCP1_01A,1579618740,40.84716,-73.870079,25,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,18.2,1.93,3.83,4.03
NYCP1_01A,1579618740,40.84716,-73.870079,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,18.2,0.94,0.98,0.98
NYCP1_01A,1579618740,40.84716,-73.870079,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,18.2,1.15,1.19,1.19
NYCP1_01A,1579618740,40.84716,-73.870079,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,18.2,0.9,0.93,0.93
NYCP1_01A,1579618740,40.84716,-73.870079,24,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,18.3,1.7,3.14,3.32
NYCP1_01A,1579618740,40.84716,-73.870079,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,18.2,1.02,2.27,2.44
NYCP1_01A,1579618740,40.84716,-73.870079,15,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.3,18.4,1.03,1.51,180.95
NYCP1_01A,1579618740,40.84716,-73.870079,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,18.4,0.61,0.63,0.63
NYCP1_01A,1579618740,40.84716,-73.870079,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,18.6,0.49,0.5,0.5
NYCP1_01A,1579618740,40.84716,-73.870079,21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,18.5,1.02,3.59,4.71
NYCP1_01A,1579618740,40.84716,-73.870079,23,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,18.6,1.35,7.86,13.89
NYCP1_01A,1579618740,40.84716,-73.870079,25,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,18.7,1.58,2.85,3.02
NYCP1_01A,1579618740,40.84716,-73.870079,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,18.7,1.13,1.69,1.71
NYCP1_01A,1579618740,40.84716,-73.870079,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18.8,0.62,0.62,0.62
NYCP1_01A,1579618740,40.84716,-73.870079,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18.8,1.01,1.11,1.11
NYCP1_01A,1579618740,40.84716,-73.870079,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,18.9,0.9,0.93,0.93
NYCP1_01A,1579618740,40.84716,-73.870079,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,18.8,1.43,1.73,1.73
NYCP1_01A,1579618740,40.84716,-73.870079,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,19,0.8,0.83,0.83
NYCP1_01A,1579618740,40.84716,-73.870079,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,19.1,1.09,1.28,1.28
NYCP1_01A,1579618740,40.84716,-73.870079,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,19,1,1.12,1.12
NYCP1_01A,1579618740,40.84716,-73.870079,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,19.1,0.94,0.98,0.98
NYCP1_01A,1579618740,40.84716,-73.870079,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,19.1,0.58,0.6,0.6
NYCP1_01A,1579618740,40.84716,-73.870079,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,19.1,1.07,1.55,1.57
NYCP1_01A,1579618740,40.84716,-73.870079,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,19.1,1.19,2.85,3.04
NYCP1_01A,1579618740,40.84716,-73.870079,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,19.1,1.09,1.57,1.59
NYCP1_01A,1579618800,40.84716,-73.870079,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,19.2,0.85,0.95,0.95
NYCP1_01A,1579618800,40.84716,-73.870079,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,19.2,0.44,0.45,0.45
NYCP1_01A,1579618800,40.84716,-73.870079,26,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,19.2,1.81,3.93,4.14
NYCP1_01A,1579618800,40.84716,-73.870079,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,19.3,0.9,1,1
NYCP1_01A,1579618800,40.84716,-73.870079,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,19.3,1.13,1.23,1.23
NYCP1_01A,1579618800,40.84716,-73.870079,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,19.4,0.65,0.67,0.67
NYCP1_01A,1579618800,40.84716,-73.870079,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,19.4,1.4,4.47,5.63
NYCP1_01A,1579618800,40.84716,-73.870079,20,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,19.4,1.54,3.08,3.26
NYCP1_01A,1579618800,40.84716,-73.870079,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,19.4,0.64,0.66,0.66
NYCP1_01A,1579618800,40.84716,-73.870079,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,19.4,1.09,1.15,1.15
NYCP1_01A,1579618800,40.84716,-73.870079,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,19.5,0.84,2.14,2.33
NYCP1_01A,1579618800,40.84716,-73.870079,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,19.5,1.23,2.55,2.73
NYCP1_01A,1579618800,40.84716,-73.870079,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,19.5,0.84,0.95,0.95
NYCP1_01A,1579618800,40.84716,-73.870079,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,19.5,1.11,1.62,1.64
NYCP1_01A,1579618800,40.84716,-73.870079,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,19.5,0.86,2.14,2.32
NYCP1_01A,1579618800,40.84716,-73.870079,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,19.4,0.98,1.01,1.01
NYCP1_01A,1579618800,40.84716,-73.870079,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,19.5,0.84,0.95,0.95
NYCP1_01A,1579618800,40.84716,-73.870079,11,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,19.4,1.31,6.55,22.85
NYCP1_01A,1579618800,40.84716,-73.870079,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19.4,1.11,1.16,1.16
NYCP1_01A,1579618800,40.84716,-73.870079,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19.4,1.04,1.06,1.06
NYCP1_01A,1579618800,40.84716,-73.870079,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,19.4,0.65,4.67,9.78
NYCP1_01A,1579618800,40.84716,-73.870079,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19.5,1.24,1.75,1.77
NYCP1_01A,1579618800,40.84716,-73.870079,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,19.6,0.77,0.79,0.79
NYCP1_01A,1579618800,40.84716,-73.870079,24,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,19.7,1.53,6.48,23.36
NYCP1_01A,1579618800,40.84716,-73.870079,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,19.8,0.75,0.76,0.76
NYCP1_01A,1579618800,40.84716,-73.870079,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,19.9,1.02,1.22,1.22
NYCP1_01A,1579618800,40.84716,-73.870079,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,19.9,1.29,1.42,1.42
NYCP1_01A,1579618800,40.84716,-73.870079,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,20,1.17,1.29,1.29
NYCP1_01A,1579618800,40.84716,-73.870079,15,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,20,1.42,7.25,12.63
NYCP1_01A,1579618800,40.84716,-73.870079,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,20,1.05,1.17,1.17
